"IES_PADRE","CODIGO_INSTITUCION","NOMBRE_INSTITUCION","ESTADO_INSTITUCION","CARACTER_ACADEMICO","SECTOR","CODIGO_SNIES_DEL_PROGRAMA","CODIGO_ANTERIOR_ICFES","NOMBRE_DEL_PROGRAMA","TITULO_OTORGADO","ESTADO_PROGRAMA","RECONOCIMIENTO_DEL_MINISTERIO","RESOLUCION_DE_APROBACION","FECHA_DE_RESOLUCION","FECHA_EJECUTORIA","VIGENCIA_AÑOS","FECHA_DE_REGISTRO_EN_SNIES","YEAR","CINE_F_2013_AC_CAMPO_AMPLIO","CINE_F_2013_AC_CAMPO_ESPECIFIC","CINE_F_2013_AC_CAMPO_DETALLADO","AREA_DE_CONOCIMIENTO","NUCLEO_BASICO_DEL_CONOCIMIENTO","NIVEL_ACADEMICO","NIVEL_DE_FORMACION","MODALIDAD","NUMERO_CREDITOS","NUMERO_PERIODOS_DE_DURACION","PERIODICIDAD","SE_OFRECE_POR_CICLOS_PROPEDEUT","PERIODICIDAD_ADMISIONES","PROGRAMA_EN_CONVENIO","DEPARTAMENTO_OFERTA_PROGRAMA","MUNICIPIO_OFERTA_PROGRAMA","COSTO_MATRICULA_ESTUD_NUEVOS"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","102556","102556","ESPECIALIZACIÓN EN DERECHO ADMINISTRATIVO","ESPECIALISTA  EN DERECHO ADMINISTRATIVO","Activo","Registro calificado","16190","18/12/2019","18/12/2019","8,5","14/06/2013","2013","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","24","1","Anual","No","Anual","N","Norte de Santander","San José de Cúcuta","22512787"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","90800","90800","ESPECIALIZACION EN DERECHO ADMINISTRATIVO LABORAL","ESPECIALISTA EN DERECHO ADMINISTRATIVO LABORAL","Activo","Registro calificado","7546","02/05/2022","17/05/2022","7","14/09/2010","2010","Administración de Empresas y Derecho","Derecho","Derecho","Economía, administración, contaduría y afines","Administración","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","19604998"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108340","108340","ESPECIALIZACION EN DERECHO ADUANERO Y COMERCIO EXTERIOR","ESPECIALISTA EN DERECHO ADUANERO Y COMERCIO EXTERIOR","Activo","Registro calificado","186","15/01/2019","15/01/2019","7","20/09/2019","2019","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Anual","N","Bolívar","Cartagena de Indias","20950370"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108337","108337","ESPECIALIZACION EN DERECHO ADUANERO Y COMERCIO EXTERIOR","ESPECIALISTA EN DERECHO ADUANERO Y COMERCIO EXTERIOR","Activo","Registro calificado","187","15/01/2019","15/01/2019","7","20/09/2019","2019","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","N","Atlántico","Barranquilla","20950370"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108338","108338","ESPECIALIZACION EN DERECHO ADUANERO Y COMERCIO EXTERIOR","ESPECIALISTA EN DERECHO ADUANERO Y COMERCIO EXTERIOR","Activo","Registro calificado","182","15/01/2019","15/01/2019","7","20/09/2019","2019","Administración de Empresas y Derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","20950370"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","1120","1.706534600711E+20","ESPECIALIZACION EN DERECHO COMERCIAL","ESPECIALISTA EN DERECHO COMERCIAL","Activo","Registro calificado","7199","10/07/2019","10/07/2019","7","21/03/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","21501735"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","103028","103028","ESPECIALIZACIÓN EN DERECHO COMERCIAL","ESPECIALISTA EN DERECHO COMERCIAL","Activo","Registro calificado","16061","18/12/2019","18/12/2019","7","15/01/2014","2014","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","N","Valle del Cauca","Santiago de Cali","21501735"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","91353","91353","ESPECIALIZACIÓN EN DERECHO COMERCIAL","ESPECIALISTA EN DERECHO COMERCIAL","Activo","Registro calificado","15879","21/09/2018","21/09/2018","7","17/06/2011","2011","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","S","Santander","Bucaramanga","21501735"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","106281","106281","ESPECIALIZACIÓN EN DERECHO COMERCIAL","ESPECIALISTA EN DERECHO COMERCIAL","Activo","Registro calificado","8704","03/05/2017","03/05/2017","7","13/05/2017","2017","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","N","Antioquia","Medellín","21501735"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","4341","1.706534200011E+20","ESPECIALIZACION EN DERECHO CONSTITUCIONAL","ESPECIALISTA EN DERECHO CONSTITUCIONAL","Activo","Registro calificado","185","15/01/2019","15/01/2019","7","21/03/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","22","1","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","21230847"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","101448","101448","ESPECIALIZACIÓN EN DERECHO CONSTITUCIONAL","ESPECIALISTA EN DERECHO CONSTITUCIONAL","Activo","Registro calificado","184","15/01/2019","15/01/2019","7","13/01/2012","2012","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","22","1","Anual","No","Semestral","N","Nariño","Pasto","21230847"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","102488","102488","ESPECIALIZACIÓN EN DERECHO CONSTITUCIONAL","ESPECIALISTA EN DERECHO CONSTITUCIONAL","Activo","Registro calificado","16060","18/12/2019","18/12/2019","7","10/05/2013","2013","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","22","1","Anual","No","Anual","N","Valle del Cauca","Santiago de Cali","21230847"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","4189","1.706534200611E+20","ESPECIALIZACION EN DERECHO CONTENCIOSO ADMINISTRATIVO","ESPECIALISTA EN DERECHO CONTENCIOSO ADMINISTRATIVO","Activo","Registro calificado","2137","06/03/2019","06/03/2019","7","21/03/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","7221","1.706534200613E+20","ESPECIALIZACION EN DERECHO CONTENCIOSO ADMINISTRATIVO","ESPECIALISTA EN DERECHO CONTENCIOSO ADMINISTRATIVO","Activo","Registro calificado","1205","31/01/2019","31/01/2019","7","18/09/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Anual","N","Bolívar","Cartagena de Indias","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","53358","53358","ESPECIALIZACIÓN EN DERECHO CONTENCIOSO ADMINISTRATIVO","ESPECIALISTA EN DERECHO CONTENCIOSO ADMINISTRATIVO","Activo","Registro calificado","1192","31/01/2019","31/01/2019","7","15/01/2008","2008","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Anual","N","Nariño","Pasto","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","105983","105983","ESPECIALIZACIÓN EN DERECHO CONTENCIOSO ADMINISTRATIVO","ESPECIALISTA EN DERECHO CONTENCIOSO ADMINISTRATIVO","Activo","Registro calificado","26248","26/10/2016","26/10/2016","7","05/11/2016","2016","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Semestral","N","Cesar","Valledupar","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","11311","1.706534600211E+20","ESPECIALIZACION EN DERECHO CONTRACTUAL Y RELACIONES JURIDICO NEGOCIALES","ESPECIALISTA EN DERECHO CONTRACTUAL Y RELACIONES JURIDICO NEGOCIALES","Activo","Registro calificado","199","15/01/2019","15/01/2019","7","30/01/2001","2001","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","28","1","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","21505680"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","1121","1.706534600111E+20","ESPECIALIZACION EN DERECHO DE FAMILIA","ESPECIALISTA EN DERECHO DE FAMILIA","Activo","Registro calificado","1193","31/01/2019","31/01/2019","7","21/03/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","107605","107605","ESPECIALIZACIÓN EN DERECHO DE LA INFRAESTRUCTURA","ESPECIALISTA EN DERECHO DE LA INFRAESTRUCTURA","Activo","Registro calificado","190","15/01/2019","15/01/2019","7","12/02/2019","2019","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","20525028"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","107607","107607","ESPECIALIZACIÓN EN DERECHO DE LA INFRAESTRUCTURA","ESPECIALISTA EN DERECHO DE LA INFRAESTRUCTURA","Activo","Registro calificado","1179","31/01/2019","31/01/2019","7","12/02/2019","2019","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Semestral","N","Atlántico","Barranquilla","21575360"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108973","108973","ESPECIALIZACIÓN EN DERECHO DE LAS FINTECH","ESPECIALISTA EN DERECHO DE LAS FINTECH","Activo","Registro calificado","15198","18/12/2019","18/12/2019","7","22/01/2020","2020","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","28","1","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","25788538"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108888","108888","ESPECIALIZACIÓN EN DERECHO DE LAS INDUSTRIAS EXTRACTIVAS, PARTICIPACIÓN Y TERRITORIO","ESPECIALISTA EN DERECHO DE LAS INDUSTRIAS EXTRACTIVAS, PARTICIPACIÓN Y TERRITORIO","Activo","Registro calificado","16182","18/12/2019","18/12/2019","7","20/01/2020","2020","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","20","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","19401374"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","8347","1.706534600705E+20","ESPECIALIZACION EN DERECHO DE LOS NEGOCIOS","ESPECIALISTA EN DERECHO DE LOS NEGOCIOS","Activo","Registro calificado","282","16/01/2019","16/01/2019","7","28/05/1999","1999","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Anual","N","Antioquia","Medellín","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","11310","1.706534600711E+20","ESPECIALIZACION EN DERECHO DE LOS NEGOCIOS","ESPECIALISTA EN DERECHO DE LOS NEGOCIOS","Activo","Registro calificado","198","15/01/2019","15/01/2019","7","30/01/2001","2001","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","27","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","21492419"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","103388","103388","ESPECIALIZACIÓN EN DERECHO DE TIERRAS","ESPECIALISTA EN DERECHO DE TIERRAS","Activo","Registro calificado","16001","18/12/2019","18/12/2019","7","20/06/2014","2014","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","24","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","21504696"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","10332","1.706534800405E+20","ESPECIALIZACION EN DERECHO DEL MEDIO AMBIENTE","ESPECIALISTA EN DERECHO DEL MEDIO AMBIENTE","Activo","Registro calificado","2148","06/03/2019","06/03/2019","7","25/05/2000","2000","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Anual","N","Antioquia","Medellín","21529823"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","4917","1.706534604611E+20","ESPECIALIZACION EN DERECHO DEL MEDIO AMBIENTE","ESPECIALISTA EN DERECHO DEL MEDIO AMBIENTE","Activo","Registro calificado","15874","21/09/2018","21/09/2018","7","21/03/1998","1998","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Semestral","N","Bogotá, D.C.","Bogotá, D.C.","21529823"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","51803","1.706534800468E+20","ESPECIALIZACION EN DERECHO DEL MEDIO AMBIENTE","ESPECIALISTA EN DERECHO DEL MEDIO AMBIENTE","Activo","Registro calificado","197","15/01/2019","15/01/2019","7","15/12/2005","2005","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Semestral","S","Santander","Bucaramanga","21529823"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","106183","106183","ESPECIALIZACIÓN EN DERECHO DEL MEDIO AMBIENTE","ESPECIALISTA EN DERECHO DEL MEDIO AMBIENTE","Activo","Registro calificado","4216","10/03/2017","10/03/2017","7","16/03/2017","2017","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Anual","N","Valle del Cauca","Santiago de Cali","21529823"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","51597","1.706534000008E+20","ESPECIALIZACIÓN EN DERECHO DEL MEDIO AMBIENTE","ESPECIALISTA EN DERECHO DEL MEDIO AMBIENTE","Activo","Registro calificado","1194","31/01/2019","31/01/2019","7","02/06/2005","2005","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Semestral","N","Atlántico","Barranquilla","21529823"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108768","108768","ESPECIALIZACIÓN EN DERECHO DEL MEDIO AMBIENTE Y MINERO-ENERGÉTICO","ESPECIALISTA EN DERECHO DEL MEDIO AMBIENTE Y MINERO-ENERGÉTICO","Activo","Registro calificado","16766","27/12/2019","27/12/2019","7","18/01/2020","2020","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","26","1","Anual","No","Anual","N","Meta","Villavicencio","22023300"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","108851","108851","ESPECIALIZACIÓN EN DERECHO DEPORTIVO","ESPECIALISTA EN DERECHO DEPORTIVO","Activo","Registro calificado","15507","18/12/2019","18/12/2019","7","20/01/2020","2020","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","20","1","Anual","No","Anual","N","Bogotá, D.C.","Bogotá, D.C.","28862352"
"1706","1706","UNIVERSIDAD EXTERNADO DE COLOMBIA","Activa","Universidad","Privado","51854","1.706517032308E+20","ESPECIALIZACION EN DERECHO DISCIPLINARIO","ESPECIALISTA EN DERECHO DISCIPLINARIO","Activo","Registro calificado","1206","31/01/2019","31/01/2019","7","16/01/2006","2006","Administración de Empresas y Derecho","Derecho","Derecho","Ciencias sociales y humanas","Derecho y afines","Posgrado","Especializacion universitaria","Presencial","25","1","Anual","No","Anual","N","Atlántico","Barranquilla","21151760"
